id,name,lat,lng,subCategory,location,language,polarity,rating,source,text,time,wordsCount,details
258341,Caprese,52.370241,4.889192,,Amsterdam,es,9,1,GooglePlaces,"El pasado mes estuve en Amsterdan y fuimos a comer a un restarurante italiano &quot;Caprese&quot;, nos sentamos rapido pero esperamos cerca de una hora para que nos atendiera, mientras tanto llegaba gente y le atendía al poquito tiempo; el primer plato nos lo sirvieron a los cuarenta minutos, pero el segundo tardó más de una hora, después que que llamaramos a la camarera y esta nos veia y no venia, solo hablaba con la cocina, no se disulpó solo que nos hacía un descuento, éste sólo fue las dos cervezas. Como comprenderán después de esperar tanto la comida ya no te sabe, te lo comes con mala gana, y claro está ya tan tarde a donde ibas a comer, nos quedamos. Nunca había tardado tanto en comer en un restaurante. Con respecto a la puntuación pondría 0, y eso que para mí nunca está el 0.",2010-10-10,156,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f3844
260384,Heuft,52.345963,4.90542,,Amsterdam,nl,5,4,GooglePlaces,Meest Vriendelijke nachtwinkel.,2011-03-13,3,http://tour-pedia.org/api/getReviewDetails?id=533ecc8bae9eef521e5f4fff
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,1,,Facebook,Rina Mushonga can't wait to rock Noorderlicht tomorrow and celebrate our EP launch all at the same time! Together with the wild Mann Friday It's going to be a serious party!,2013-08-15,31,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b583
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,0,,Facebook,Te gek feest aanstaande zaterdag bij ons in Noorderlicht...,2013-08-15,9,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b584
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,Sommige bandjes laten je gewoon niet los en dit is er één van: TiãDuá is nog een week in Nederland dus we geven ze zoveel mogelijk speelruimte zo lang het nog kan. Vanavond een diner-concert dat begint rond 19:30 uur.,2013-08-14,40,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b585
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,"This Saturday the 17th: worldwide turbulent sounds to shake your hips on @Noorderlicht Café.. with DJ's Boolimix Radio Show all the way from Lyon (FR), HeppiedePeppie and PÅL/SECAM.. 
PAN-AMAFROPEANS!! Flight PA 1708

https://www.facebook.com/photo.php?v=559404527430218&notif_t=like",2013-08-14,43,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b586
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,The Noorderlicht Café is located in a former greenhouse in Amsterdam's quirky old shipyard http://bit.ly/14A6Nmk,2013-01-31,19,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b587
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,"De bijen sterven uit en jij kan daar wat aan doen! Teken deze petitie die morgen wordt aangeboden aan de Europese Commissie. We gaan richting de 2,5 miljoen en dat is genoeg om zaken aan te pakken: http://www.avaaz.org/en/hours_to_save_the_bees_rb/?bnrqUdb&v=21488",2013-01-31,49,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b588
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,"Ondanks dat de regen met bakken uit de hemel kwam, was het één groot feest met Oud en Nieuw! De eerste foto's staan inmiddels op de FB pagina. Check it out!",2013-01-04,31,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b589
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,"""Nou we weten het hoor! Nog even..."" on their own photo.",2013-11-06,11,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b58a
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,Dazzleville NYE 2013?  Please please say yes....,2013-11-05,6,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b58b
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,"""Check ook ons FB event:..."" on Supercity Band's status.",2013-06-18,9,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b58c
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,Noorderlicht Café created an event.,2013-06-18,5,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b58d
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,8,,Facebook,"PLEASE HELP ! 

I met this girl on Saturday night (15/06), we had a really nice time, long chat and real chemistry. Her name is Sarah and she's german, but that's all I know that would be useful to find her, as I had to leave in a rush to follow my friends taking the ferry :/ ...

Did any one of you can give me some information so I can find her name ?... 

Would be MUCH appreciated ! (and MUCH rewarded!)

Thank you guys !

@Noorderlicht: sorry for the spam, i'm hopeless here :(",2013-06-17,88,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b58e
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,En dit zijn de guest dj's van vanavond: world wide boogie experts uit onze eigen mooie stad: http://www.zickzack.nl.,2013-06-15,21,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b58f
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,Jaaa.... dat wordt gezellig vanavond met het eerste feest van Pal/Secam in Noorderlicht. Deze gasten weten wat goeie dansmuziek is en daarvoor schuiven wij graag de tafels en de stoelen naar buiten. Worldwide Boogie Baby... how's that sound?,2013-06-15,39,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b590
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,af,0,,Facebook,"""Ingrid Verwoerd is de..."" on their own status.",2013-06-14,8,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b591
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,af,0,,Facebook,En wie wordt onze 3000-ste liker? Biertje staat koud!,2013-06-14,9,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b592
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,"Buitenpodium geveegd: check
Speakers uit de kast: check
Kampvuurhout gesprokkeld: check
Weersvoorspellingen onder controle: check

Een goede voorbereiding is het halve werk en dat geldt zeker voor vandaag! Vanavond hebben we namelijk wederom een primeur bij ons op het podium: The Jangleheads spelen voor de eerste keer 'live on stage'! Maar vergis je niet: dit zijn geen beginners, maar doorgewinterde muzikale rotten uit het vak. Wat te denken van Jaap Mostert (Anacondas), Marloes Vermeulen (Julia P. Hersheimer), Daan van Hooff (The Travoltas) en Marko Petrovic on the mic. Zij brengen met The Jungleheads het oude rouwe rock 'n roll geluid weer tot leven en gaan hier ongetwijfeld de boel flink op stelten zetten met een ongecompliceerd potje 'power pop'. Na afloop draait DJette Madame Pompidou binnen nog even lekker door want de zon schijnt en het is feest vandaag! Let the good times roll baby!",2013-06-14,145,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b593
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,Vanavond om 21:00 uur speelt Femke van Ravensburger live bij ons in de serre bij Dicht op 't Vuur. Deze mooie folk zangeres wordt begeleid door niemand minder dan Diego Nicolas Rodriguez (Supercity) en Nesce Baerwalk (Caspian Hat Dance) dus dat zit muzikaal gezien helemaal goed!,2013-06-13,45,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b594
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,0,,Facebook,"Infectious tropical fever transmitted by ZickZack Soundsystem this saturday 15th @Noorderlicht Café.

Expected symptoms: muscle contractions, excessive transpiration and feelings of euphoria.",2013-06-12,22,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b595
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,"African, South American, Caribbean rhythms & sounds infused with bassy house grooves. PAN-AMAFROPEANS! This saturday the 15th. With ZickZack Soundsystem and PÅL/SECAM.

Event: https://www.facebook.com/events/460603850689960/?fref=ts",2013-06-12,31,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b596
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,0,,Facebook,"Infectious tropical fever transmitted by ZickZack Soundsystem this saturday 15th @Noorderlicht Café.
Expected symptoms: muscle contractions, excessive transpiration and feelings of euphoria. 

'African, south american and caribbean rhythms, infused with bassy housegrooves. PAN-AMAFROPEANS!'",2013-06-12,34,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b597
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,"Aanstaande zaterdag de 15e: zullen BalieDraait-Bekenden PÅL/SECAM hun eigen Worldwide Boogie-feestje organiseren in Noorderlicht Café. Met te gast: ZickZack Soundsystem.

'African, south american and caribbean rhythms, infused with bassy housegrooves. PAN-AMAFROPEANS!'",2013-06-12,34,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b598
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,0,,Facebook,"Infectious tropical fever transmitted by ZickZack Soundsystem this saturday 15th @Noorderlicht Café. 
Expected symptoms: muscle contractions, excessive transpiration and feelings of euphoria.",2013-06-12,22,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b599
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,"""Hoi Mark, nee sorry: pas..."" on Mark Kantelberg's post on Noorderlicht Café's wall.",2012-12-31,14,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b59a
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,"Ik heb 3 tickets over voor dazzleville.nl/2012! Luid het nieuwe jaar op een gave manier in!
Op de tickets krijg je elk 5 euro korting van me, dus wees er snel bij!",2012-12-31,31,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b59b
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,Hoi noorderlicht crew! Zijn jullie 2 januari geopend?,2012-12-31,7,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b59c
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,"Ok, het klinkt nu misschien wat vergezocht... maar vanaf 22:00 is het droog en is Noorderlicht de enige echte Danshal van Nederland. Yeah man!",2013-08-24,23,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b59d
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,"Het feest begint vroeg vandaag met om:

16:00 - DJ Polyesta
18:00 - Buitenkeuken open, dus je hoeft niet te reseveren vandaag!
21:00 - Kampvuur aan
22:00 - Kumbia CL - LIVE
23:00 - Fiesta Macumba - DJ's Nacho & Cruzito

Met 2 jarige bandleden wordt het ongetwijfeld een wel heel feestelijk optreden van Kumbia CL. En dat alles op een zonovergoten terras aan het IJ...",2013-08-23,59,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b59e
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,"Vanavond een knetterend optreden bij de kampvuurkuil van Elect.ROLUX! Typisch een gevalletje van instrument-experiment in electronische sferen. Niet te omschrijven dus, wel mee te maken vanaf 21:30 uur!",2013-08-22,28,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b59f
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,"Wat doet wijnkenner, journalist en voedselspecialist Harold Hamersma in het Pontstation? Vanaf 18:30 uur zijn we 'Live' in de uitzending met onze bio-bar. Dat smaakt naar meer! ",2013-08-21,26,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a0
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,"De zomer zet door! Daarom aanstaande vrijdag een tropische programmering bij Noorderlicht. Met om 21:30 uur Kumbia CL live 'on stage' en vanaf 23:00 uur Fiesta Macumba met hun opzwepende ""Latino Dance Party""! Een avond vol mooie, lieve mensen en waanzinnige muziek. Check de link!",2013-08-21,43,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a1
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,Het gaat goed met ons nieuwe kindje! ,2013-08-20,7,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a2
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,"""Thanks Alice Guastadini"" on their own photo.",2013-03-06,7,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a3
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,de,0,,Facebook,"Power Wattes?

http://www.youtube.com/watch?v=Q-mtQKEf4gw",2013-03-05,10,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a4
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,"Wie zin heeft om zijn oude slijptol of kettingzaag om te bouwen tot een racemonster waarmee je op zondag 24 maart hier onder de kraan kunt crossen, die moet zich NU aanmelden via:

http://www.powertoolracing.nl/

Spektakel waar je zeker een keertje bij moet zijn geweest.",2013-03-05,46,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a5
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,Noorderlicht Café updated their cover photo.,2013-03-05,6,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a6
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,"""Op www.ijhallen.nl"" on their own photo.",2013-02-27,8,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a7
218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,Aankomend weekend is de Gigantische Vlooienmarkt weer op de werf! Dat betekent urenlang dwalen tussen opgeruimde zolders en afgedankte kledingkasten. Na afloop kom je bij ons - uit de wind in de zon - je laatste aanwinst showen. Glühwein en Chocomelk staan warm!,2013-02-27,44,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a8
28092,Schep IJssalon,52.35395344,4.930930138,Ice Cream Shop,Amsterdam,nl,5,0,Foursquare,"Ze hebben ook bitterballen, staat niet op de lijst maar wel in de vriezer :)",2011-03-06,14,http://tour-pedia.org/api/getReviewDetails?id=52a738d7ae9eef5a5063e888
258190,Stones Corner B.V.,52.375242,4.898077,,Amsterdam,en,10,5,GooglePlaces,amazing weed. try the white widow!,2013-06-22,6,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f364c
258190,Stones Corner B.V.,52.375242,4.898077,,Amsterdam,en,10,4,GooglePlaces,"This was the very first coffeeshop I ever visited, and I found it a lovely experience. It is very small, but has lovely decor and the grass was excellent. I ordered the Super Skunk. Friendly staff, prime location.",2009-01-22,38,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f364d
258190,Stones Corner B.V.,52.375242,4.898077,,Amsterdam,en,5,5,GooglePlaces,Some of the nicest smoke I&#39;ve had. would recommend extreme blue cheese if they have it in stock.,2011-02-19,19,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f364e
258190,Stones Corner B.V.,52.375242,4.898077,,Amsterdam,fr,5,5,GooglePlaces,Très sympa malgré l&#39;espace réduit. Déco et mobilier marocain.,2013-11-15,13,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f364f
259169,Restaurant P.king,52.365413,4.892562,,Amsterdam,en,8,3,GooglePlaces,"Great name! The food is good, nothing exceptional.",2012-09-27,8,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4210
259169,Restaurant P.king,52.365413,4.892562,,Amsterdam,fr,10,3,GooglePlaces,"Bon Resto, sans pretention. Pour moi, bière, poulet sathe, kungbau et noddles. J&#39;ai passé une agreable soiree et j&#39;ai bien mangé. Les portions &quot;small&quot;etaient largement suffisante pour moi",2013-04-02,34,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4211
259169,Restaurant P.king,52.365413,4.892562,,Amsterdam,ru,0,4,GooglePlaces,Пивные бокалы не рассчитаны на &quot;нашего&quot; человека,2012-06-19,2,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4212
259290,Fantasia,52.364464,4.881163,,Amsterdam,ca,0,5,GooglePlaces,Good value / quality,2011-08-18,3,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4385
259290,Fantasia,52.364464,4.881163,,Amsterdam,en,8,4,GooglePlaces,"Very nice restaurant, staff is friendly - you don&#39;t have to wait long for your order - prices are okay: a pizza mageritha costs 7.50€ for example - location is about 5 minutes walk from the Amsterdam centre",2011-08-28,37,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4386
259290,Fantasia,52.364464,4.881163,,Amsterdam,nl,5,5,GooglePlaces,Perfect Restaurant kindly staff ik raad aan iedereen,2012-03-20,8,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4387
259290,Fantasia,52.364464,4.881163,,Amsterdam,nl,9,5,GooglePlaces,Deze mannen weten hoe ze pizza&#39;s moeten maken. Goed dun maar rijk belegd en heerlijk uit de houtoven! Helaas nog geen bezorg service maar zeer de moeite waard om voor om te lopen!,2012-01-29,34,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4388
